State Code,Region,State,Year,PM10,PM2.5,NO2,SO2,UV_Irradiance,Population,Violent_crime,Property_crime,Total_crime,Violent_crime_per_100K,Property_crime_per_100K,Total_crime_per_100K
IA,Midwest,IA,2006,1.0998012481581498,-0.05409528515540616,,-0.19809251836203176,-1.0742947862869514,-0.4739336055328397,-0.5397633426331029,-0.4875675594681119,-0.497122355607069,283.5,2802.7,3086.22993643709
IA,Midwest,IA,2007,0.8709533425186801,0.5115073698922508,,-0.4512981694672752,-0.9438680840083924,-0.4730612287704684,-0.5294058892600837,-0.5135185615986843,-0.5181148893317732,294.7,2615.6,2910.2296283256687
IA,Midwest,IA,2008,0.7336445991349981,-0.06830300735157992,,-0.6791832554619942,-1.0773279654097088,-0.4721917789557984,-0.5339631687442121,-0.5368529373393168,-0.5389295552830464,288.9,2447.4,2736.384626920558
IA,Midwest,IA,2009,-0.364825347934457,-0.03312198096105556,,-0.4639584520225374,-0.9726832856745856,-0.47016208707233453,-0.5414797206206318,-0.5551980236380716,-0.5558435395983794,279.2,2308.7,2587.823353245634
IA,Midwest,IA,2010,0.27594878785605853,0.7685994858230042,,-0.5905612775751591,-0.9651003378676927,-0.4639648607043802,-0.5475758217487515,-0.5585513236368792,-0.5595953086798192,268.5,2253.6,2522.1608273812685
IA,Midwest,IA,2011,-0.364825347934457,-0.11430896493918857,,-0.729824385683043,-0.628417455241645,-0.4621930329134006,-0.5583771659806144,-0.5460135215015373,-0.550263455264463,255.6,2330.3,2585.859232363553
IA,Midwest,IA,2012,0.0013313010886947473,-0.3057749354876174,,-0.28671449624886697,-0.0005493768309075435,-0.46033003070152556,-0.5482860471229014,-0.5508162507437667,-0.5530059281431781,265.6,2288.0,2553.5936292190117
IA,Midwest,IA,2013,-0.5936732535739268,-0.3754604300688481,,-0.5652407124646347,-0.5980856640140733,-0.458079646961384,-0.5513932831348072,-0.5630479028078909,-0.5640171842565106,260.9,2193.9,2454.750428421288
IA,Midwest,IA,2014,-0.5479036724460328,-0.4065821072604657,,-0.7931257984593538,-0.5525879771727155,-0.45528953406512346,-0.5389051536393384,-0.5759636089373923,-0.5734400397885058,272.8,2093.6,2366.4399300076125
IA,Midwest,IA,2015,-0.5021340913181388,-0.7150926463773699,,-0.6918435380172564,-0.10519405656603047,-0.45317949746725905,-0.5255292424261823,-0.5814312578655478,-0.5762983335429434,286.1,2047.3,2333.398102819586
IA,Midwest,IA,2016,-0.41059492906235096,-0.9728613205079407,,-0.7551449507935672,0.27850310246275356,-0.4521594561933573,-0.518604545028221,-0.572194136185523,-0.5673428979736853,292.9,2104.5,2397.353578191869
IA,Midwest,IA,2017,0.32171836898395245,-0.946475550715048,,-0.9450491891224998,0.23452200518277438,-0.4499873683042254,-0.5168289815928462,-0.5675683999532163,-0.5630947537105777,293.4,2125.3,2418.6900831004505
IA,Midwest,IA,2018,0.32171836898395245,-0.7928968393564142,,-0.8184463635698781,0.13746027325454444,-0.449561936455842,-0.5442614366693854,-0.6145959210491899,-0.6075947887471033,263.7,1811.1,2074.7832858733577
IA,Midwest,IA,2019,-0.22751660455077505,-0.8158998181502178,,-0.9450491891224998,0.02219946658977135,-0.4486177031274039,-0.5410950152096339,-0.6257177791051495,-0.6167694566882647,266.6,1733.7,2000.240882135737
IL,Midwest,IL,2000,-0.6852124158297147,1.3765546841792538,1.4950713717136814,0.9045578051415163,-0.17344058682806715,0.907177107579848,1.6238198888188229,1.2688201827033365,1.3240823223922344,656.78,3629.42,4286.194069179301
IL,Midwest,IL,2001,-0.7767515780855025,1.556045574590909,1.485152515520652,1.2120218100550264,-0.2583696022652684,0.9163981636180114,1.5627700993658558,1.1790895102673413,1.2379570919130096,636.93,3460.82,4097.754091973908
IL,Midwest,IL,2002,-0.9140603214691845,1.4168098970684118,1.0586416992204277,0.49581153978590886,-0.2234880423535607,0.9337138398714945,1.5245954855052997,1.1593906666224203,1.2155871170591772,620.72,3395.64,4016.357925244949
IL,Midwest,IL,2003,-1.0513690648528666,1.231635917778287,1.4975510857619385,0.5404239640282615,-0.3675640506845271,0.9414591288786643,1.2950151333113502,1.1006529053023653,1.1327048711001828,556.81,3284.4,3841.2084393115474
IL,Midwest,IL,2004,-0.4563645101902449,0.831925333325948,1.1057562661373124,0.019543767468903607,-0.2614027813880256,0.9500163531781738,1.2627294715114534,1.0427379222987083,1.0781118740364102,546.0,3174.0,3719.716841136764
IL,Midwest,IL,2005,0.23017920672816455,1.8416207907339905,1.2198231123571406,0.6441177068618372,-0.8255740982208621,0.9575320231381771,1.2931211989802838,0.9932851186073062,1.03959729639883,552.0,3080.0,3631.799154000929
IL,Midwest,IL,2006,-0.5936732535739268,0.6131264115048797,0.9024197141802288,0.10394565117065147,-0.9696501065518285,0.9675713074062379,1.2666653037932007,0.9661621357353533,1.0124455739615967,541.6,3019.6,3561.2302709560577
IL,Midwest,IL,2007,0.7794141802628921,1.1681747586353806,1.0512025570756567,0.23295995911475167,-0.7679436948884756,0.9705828438961014,1.2379603615879762,0.9175799463089767,0.9664233217012898,533.2,2935.8,3468.9619521358727
IL,Midwest,IL,2008,-0.5021340913181388,0.5141459468715401,0.8602645753598572,0.020749508664642945,-0.8998869867284132,0.9691787870837897,1.217600567529013,0.9363555561453816,0.9798130422267809,528.2,2968.5,3496.7578331277987
IL,Midwest,IL,2009,-0.7767515780855025,0.42084857111666957,0.7337991588987448,0.008692096707250086,-0.8847210911146273,0.9790506499433363,1.1094391615907704,0.8028932594738668,0.8492870517473643,497.2,2736.9,3234.072599868835
IL,Midwest,IL,2010,-0.1817470234228811,0.7291561427736277,0.6866845919818595,-0.08656145775615057,-0.7436782619064182,0.9690362447307366,0.9007216797624735,0.7824051226765872,0.8023961429191384,444.9,2718.1,3163.032491874306
IL,Midwest,IL,2011,-0.09020786116709317,0.35880818419337973,0.39159862023926223,-0.20110687135137995,-0.4100285584031277,0.9730281623531494,0.8449393951677848,0.7678677778886039,0.7820282146313664,429.3,2688.8,3118.0665674793813
IL,Midwest,IL,2012,-0.5479036724460328,0.07749528470915029,0.44119290120440446,-0.14684851754311343,-0.03998070542675096,0.9728723023880553,0.7948980990141411,0.7041550779112598,0.7199399523244089,416.2,2585.5,3001.680422548871
IL,Midwest,IL,2013,-0.7767515780855025,-0.11572973715880527,0.5874960300515749,-0.40970009821427095,-0.5738202310320157,0.9749128239780139,0.6300962194874454,0.514136339177117,0.5325914129235616,372.5,2274.3,2646.8438655548944
IL,Midwest,IL,2014,-0.41059492906235096,0.2513030862423353,0.5701380317137746,-0.7087239147576061,-0.3160000055976549,0.9749207267368074,0.6238225620157881,0.40250636945932233,0.4351860564409344,370.9,2093.2,2464.0377501059797
IL,Midwest,IL,2015,-0.13597744229498715,0.0486062495769308,0.41391604667357634,-0.7641880097616117,0.03736536220355729,0.9716726928726791,0.6705494730900659,0.33592829615917386,0.3841462783859345,383.8,1988.6,2372.3415133520657
IL,Midwest,IL,2016,-0.1817470234228811,-0.6774083546475198,0.17834321208914974,-0.779862645306222,0.6561339032460233,0.9681209881845413,0.8688207233735746,0.37193441469130617,0.4429956926325091,436.7,2051.0,2487.666065791682
IL,Midwest,IL,2017,-0.8225211592133965,-0.6958783935025448,0.15354607160657843,-0.9281688123821503,0.6500675450005089,0.963188642265702,0.8725494065878615,0.3443856918765659,0.4196950143130493,438.8,2011.4,2450.2143137846256
IL,Midwest,IL,2018,-0.6394428347018207,-0.568008893736986,0.18578235423392098,-0.898025282488669,0.2800196920241322,0.9516342235200653,0.7590021248956491,0.29263676265103017,0.35907519525185927,411.4,1938.8,2350.234467763325
IL,Midwest,IL,2019,-1.1429082271086544,-0.4586094328264525,0.19322149637869224,-0.9233458475991934,0.6894988735963523,0.9441339200354939,0.7358606147879321,0.23190902586805956,0.303328125890709,406.9,1846.5,2253.385681505444
IN,Midwest,IN,2000,-0.04443828003919922,1.6359048131018994,2.0951621713919044,1.6470264392289549,-0.1810235346349601,-0.020490867648038254,-0.16171629451790495,0.10237406057888575,0.06585396606110014,349.15,3402.77,3751.921104977645
IN,Midwest,IN,2001,-0.22751660455077505,1.724999071040402,2.139797024260533,1.7633134789958071,-0.26746913963353997,-0.015477006235717928,-0.11720883773784564,0.12458429152676542,0.09128078474203735,371.79,3459.64,3831.427148638251
IN,Midwest,IN,2002,-0.4611823608352865,1.6237690503926676,1.5595439369683666,1.6873517836642342,-0.21135532586253197,-0.008990451087490437,-0.13890030437333997,0.11222826599620905,0.0775642838886149,357.21,3392.8,3750.015424411616
IN,Midwest,IN,2003,-0.5599482990586365,1.5320108445423823,2.407606141472302,1.9743181882501761,-0.3630142820003913,-0.00363779547874508,-0.14319124934216218,0.10777473917896245,0.0731134530929929,352.76,3357.75,3710.510757317683
IN,Midwest,IN,2004,0.015784853023819243,0.925222709080818,1.7827182013115075,1.9574378115098277,-0.23865393796734663,0.0008834606354471017,-0.18941508410975036,0.12640684116948397,0.08276381391658597,326.0,3404.0,3729.569100769818
IN,Midwest,IN,2005,0.12177756721473133,2.165142464909351,2.005892465654648,1.842088570450772,-0.960550569183557,0.007532900423251723,-0.18917834231836708,0.14960249265909598,0.10285459939459346,324.0,3456.0,3779.9907620775793
IN,Midwest,IN,2006,-0.1986095006805264,0.9329185586037456,1.3810045254938537,2.1993898781215044,-1.0545791219890297,0.013613195230539308,-0.20178484270952748,0.17040634671731883,0.11908193137528594,314.8,3502.4,3817.252499398117
IN,Midwest,IN,2007,0.21090780414799878,1.392893564704853,1.5595439369683666,1.890854103256226,-0.8498395312029197,0.018262505306663197,-0.16363982157289422,0.14361343189089754,0.10124551651402007,333.6,3396.6,3730.184708687027
IN,Midwest,IN,2008,-0.22510767922825425,0.5866053300720236,1.425639378362482,1.1734380917913705,-0.9332519570787422,0.024558369812151242,-0.15313440458026054,0.13133394387814562,0.09209566733194213,336.9,3333.6,3670.4392351716233
IN,Midwest,IN,2009,-0.2756951110011899,0.3619457228450345,1.1578302611507127,1.013074512758049,-0.937801725762878,0.029651844201946824,-0.1565671605553183,0.07010871322944605,0.03867328840493641,333.2,3116.2,3449.4800262738645
IN,Midwest,IN,2010,0.47588958962527933,0.9870854994766558,1.3363696726252254,1.0580888507323147,-0.789175948747776,0.03953160982028696,-0.16902569732686415,0.06587044818102447,0.033266935384603735,323.3,3070.2,3393.4652179714053
IN,Midwest,IN,2011,0.14104896979489745,0.6014050406930374,1.1578302611507127,0.4757158531902549,-0.5480382084885796,0.04338054604749141,-0.14999757584443188,0.09830800494552418,0.06397601329045666,331.8,3161.8,3493.6891986738524
IN,Midwest,IN,2012,0.13382219382733504,0.18819712015433282,1.0239257025448283,0.7054765366005684,-0.2265212214763179,0.046433352499943306,-0.12283145528319887,0.05974744675666824,0.03442928060167603,344.8,3028.5,3373.2847011417634
IN,Midwest,IN,2013,-0.3624164226119362,-0.07138980413824868,1.2470999668879692,0.5160411976255345,-0.6617824255919741,0.05128037789328975,-0.1096035076896573,0.009720611681732688,-0.006980818928966962,349.9,2854.0,3203.928471311853
IN,Midwest,IN,2014,-0.22269875390573346,0.5496060535194892,1.202465114019341,0.7598688616528056,-0.2614027813880256,0.055228537647568146,-0.0766372132395336,-0.050681840650569014,-0.05460388115015293,365.3,2651.0,3016.3325189303227
IN,Midwest,IN,2015,-0.0540739813292821,-0.18090766273375047,1.1131954082820845,0.050893038558124284,-0.08547839226810876,0.05841891064198096,-0.030827676606866174,-0.06532920812039619,-0.060866481358862703,387.5,2596.0,2983.5279046721294
IN,Midwest,IN,2016,0.6011537063963579,-0.5810918379259624,0.8453862910703154,-0.4930302119642505,0.6379348285094801,0.06051562962780447,-0.0052891558613933146,-0.08153124392062631,-0.07130690601327713,399.7,2539.3,2939.038201195748
IN,Midwest,IN,2017,-0.4298663316425167,-0.6133552070797723,0.7561165853330589,-0.8962836563170455,0.6728163884211877,0.0653174336791659,-0.0028625524997145492,-0.11658542707506576,-0.1012796940663227,399.0,2416.9,2815.8860793859976
IN,Midwest,IN,2018,-0.3166468414840422,-0.4475984481244182,0.7561165853330589,-0.9056616433950174,0.5014417679854067,0.06951453033543953,-0.04988539081322135,-0.1844359366087133,-0.16652407523671844,373.5,2194.7,2568.248481031356
IN,Midwest,IN,2019,-0.3913235264821848,-0.3638320860094804,0.7114817324644308,-0.9300444097977447,0.6864656944735951,0.07488869900978941,-0.051157877941906564,-0.25262129778275527,-0.22566304167259926,370.8,1971.0,2341.8727168560617
KS,Midwest,KS,2000,,0.17352896251661706,,0.5995052826194849,0.18144137053452364,-0.5169110030626668,-0.48013400392843564,-0.3704747244170245,-0.38753512487434255,389.45,4019.35,4408.801012342575
KS,Midwest,KS,2001,,0.21352106943917956,,-0.4639584520225374,0.0555644369401004,-0.5160002832854085,-0.46714279812627735,-0.38252938347122584,-0.39614309781643303,404.84,3916.55,4321.391977632642
KS,Midwest,KS,2002,,0.3776991925949576,,0.8020698035036796,0.10106212378145818,-0.5128914257844768,-0.4872658503938574,-0.40534234737181557,-0.4186826675240021,376.64,3710.32,4086.9565857746497
KS,Midwest,KS,2003,,0.3482313243362281,,1.6123278870404585,-0.01419868288331488,-0.5117758196681277,-0.4712265940276392,-0.3670305361158241,-0.38331179937031834,395.48,3994.0,4389.487524724556
KS,Midwest,KS,2004,,0.019875078024669972,,2.422585970577237,0.04949807869458603,-0.5102845398143173,-0.4842769852776433,-0.36227564282222247,-0.3810243370747988,378.0,4016.0,4393.354493932576
KS,Midwest,KS,2005,,0.7439426980963129,,2.32130371013514,-0.27050231875629716,-0.5086761820524551,-0.4752807972050781,-0.39016400087222,-0.4038824141906048,387.0,3787.0,4174.42863248159
KS,Midwest,KS,2006,,-0.45476808571415406,,3.1062412285613945,-0.23562075884458944,-0.5058387989508186,-0.4423145027549544,-0.39151775821838625,-0.40044501605755467,425.0,3750.2,4175.212322386332
KS,Midwest,KS,2007,,0.09038747707234535,,2.853035577456151,-0.3614976924390127,-0.5040940454260759,-0.41810765458601257,-0.3988749271173393,-0.403423267147562,452.7,3678.7,4131.344522346385
KS,Midwest,KS,2008,,-0.43687687998563884,,3.2834851843350648,-0.3220663638431693,-0.5009654310281605,-0.4471085240304661,-0.43203002311125577,-0.43614680099901704,414.2,3402.8,3816.971267706331
KS,Midwest,KS,2009,,-0.36215478547243274,,3.232844054114016,-0.2250046319149393,-0.49783769471455536,-0.45622308299872294,-0.4548429870118455,-0.45714760764341567,400.1,3207.8,3607.915148113683
KS,Midwest,KS,2010,,-0.4347720322528728,,3.0556000983403457,-0.2811184456859473,-0.4919258457474774,-0.47622776437061126,-0.46111427987694786,-0.4653667533598663,370.8,3116.6,3487.443615097251
KS,Midwest,KS,2011,,-0.04327035395832252,,2.9036767076772,0.34523304316341163,-0.4901557741251185,-0.48924856289669244,-0.4643240720298721,-0.4699623602501415,353.9,3080.1,3434.058757929506
KS,Midwest,KS,2012,,-0.5957928838095028,,3.0302795332298214,0.7152808961397884,-0.4880834951526008,-0.48540150878671395,-0.4517527847304907,-0.45855400399147467,356.7,3156.1,3512.790956394924
KS,Midwest,KS,2013,,-0.74944676830145,,2.7517533170140536,0.14352663150005882,-0.48683090788383115,-0.5094899860599641,-0.479430664606526,-0.48585463898320813,327.5,2946.8,3274.340289092064
KS,Midwest,KS,2014,,-0.1232545678034455,,1.966815798587799,0.4195459316709627,-0.485579637741527,-0.4870882940503199,-0.504549321230975,-0.5044438895366703,352.6,2757.2,3109.863300932608
KS,Midwest,KS,2015,,-0.5936880360767365,,2.397265405466713,0.586370783422608,-0.48424290072634507,-0.45400362870450456,-0.5085197049670809,-0.5032525891006674,389.9,2720.1,3109.998794494239
KS,Midwest,KS,2016,,-1.2061987263117586,,-0.9703697542330242,1.23092134700851,-0.48481511900194846,-0.4447706988405561,-0.4937192624616448,-0.489163806860994,401.2,2830.1,3231.316789620498
KS,Midwest,KS,2017,,-1.0283390928929983,,-0.7424846682383051,1.1839070706057737,-0.48402601390167904,-0.4339693546086933,-0.4970677788655896,-0.49054952090981685,413.0,2800.9,3213.836147666954
KS,Midwest,KS,2018,,-0.8304834060129566,,-1.0463314495645972,0.9124375391190054,-0.48428417068893337,-0.4093778010287536,-0.516890995976943,-0.5042536123836976,441.8,2660.2,3101.987765850931
KS,Midwest,KS,2019,,-0.9546694222461742,,-1.0210108844540728,1.0762292117478935,-0.4839980615511316,-0.4358041034919138,-0.5648274000968444,-0.5493989351563915,410.8,2314.5,2725.2812432851388
KY,South,KY,2000,0.7211619861001183,1.914381549859847,0.47342918383174737,1.0578075111199754,0.10409530290421537,-0.3188516231378236,-0.43772763054690306,-0.3720724451011924,-0.3829891555022342,294.5,2665.24,2959.743617213156
KY,South,KY,2001,0.10951394739098971,1.7025573280259916,0.45111175739743326,1.1666859410952302,0.02674923527390713,-0.315370457889287,-0.4807850438547397,-0.36595901086656174,-0.38372130889519435,256.99,2681.08,2938.0729228671307
KY,South,KY,2002,0.05958349525146891,1.6728502725249028,0.2502549194886058,0.7539607297936832,0.11319484027248693,-0.3113700521185405,-0.4520801016495153,-0.3737084345442626,-0.38641000779589535,278.97,2623.6,2902.5693574541806
KY,South,KY,2003,-0.2732861856786691,1.1407064957227784,0.08659379230363616,1.0881921892526045,-0.056663190601915485,-0.30772073372456443,-0.4710490376841017,-0.3591806569460049,-0.3764990500019267,261.72,2681.46,2943.1785259555586
KY,South,KY,2004,0.17608788357701724,0.8483718481106083,0.12378950302749309,1.0628716241420804,0.058597616062857585,-0.30420722570392855,-0.4895444901359216,-0.3840984025862171,-0.4006311567506802,245.0,2540.0,2785.2630536948
KY,South,KY,2005,0.255144432797925,1.770151642716878,0.1609852137513494,1.131237149940496,-0.7436782619064182,-0.29958703875743253,-0.4604844352436222,-0.3821897482359686,-0.3949187057016523,267.0,2531.0,2797.2842319401066
KY,South,KY,2006,0.08038785030960248,0.9151050887289982,0.03451979729023671,1.1160448108741816,-0.8013086652388047,-0.2948060160347503,-0.462585518642149,-0.37542096150513726,-0.389359303666972,263.0,2544.5,2807.5112325650957
KY,South,KY,2007,0.47567059641414106,1.5139821061495107,0.15354607160657843,1.4198915922004736,-0.5571377458568513,-0.2896253186034561,-0.4196760689539269,-0.3764255164263207,-0.3842300934564039,295.0,2518.3,2813.314427955941
KY,South,KY,2008,0.24266181976304477,0.32311666388844784,-0.07706733488133377,0.6982554865505299,-0.6602658360305955,-0.28282645813550034,-0.41073906632920754,-0.3406537940424645,-0.3520484358449363,298.9,2665.4,2964.273445631471
KY,South,KY,2009,-0.4771688652483784,0.028198794058791485,-0.27792417279016063,0.48556273962212537,-0.7194128289243606,-0.2789947908997335,-0.45974461714554943,-0.36882916778422875,-0.38326216185215156,258.7,2512.7,2771.3692246818755
KY,South,KY,2010,0.7003576310419841,0.34119921941084913,0.17586349804089255,0.6096335086636948,-0.5419718502430653,-0.2741492289802377,-0.4761685789227655,-0.3555833936091956,-0.37410403975037915,243.9,2557.3,2801.1905531416264
KY,South,KY,2011,-0.302412282760056,0.13066660868573735,-0.2556067463558465,-0.29937477880412916,-0.2871848039314617,-0.27091012230659833,-0.48202793825950196,-0.3211989137355451,-0.34519018541822505,238.2,2708.8,2946.9789140550693
KY,South,KY,2012,0.15112265750725684,-0.31967513122932856,-0.3299981678035607,-0.5652407124646347,-0.0035825559536647295,-0.269391914533936,-0.49842230731279513,-0.34778613398286695,-0.37047222800450913,224.9,2575.5,2800.44660287278
KY,South,KY,2013,-0.3523427348995768,-0.30159257570692627,-0.4118287313960452,-0.6285421252409455,-0.3266161325273051,-0.26711401748540226,-0.5314181944868417,-0.39056582284069336,-0.41207674114797205,198.8,2362.9,2561.6938112231373
KY,South,KY,2014,-0.8682907403412905,-0.28910700165574366,-0.49365929498853034,-0.4614263955114849,0.02826582483528572,-0.26457898808130964,-0.5089869097532747,-0.4094514553589421,-0.4252720480606432,215.2,2264.2,2479.345023599374
KY,South,KY,2015,-0.302412282760056,-0.42601777918250333,-0.396950447106503,-0.7070358770835711,0.2921524085151609,-0.2627533044526262,-0.5036306267232276,-0.4264188663372168,-0.43919537190642727,218.7,2177.6,2396.289161897651
KY,South,KY,2016,-0.5187775753646459,-0.7295463897371127,-0.5159767214228445,-0.9399850761003951,1.1429591524485516,-0.2611404099218269,-0.480666672959048,-0.4199562296776033,-0.4303971218113641,235.6,2202.7,2438.2832448136464
KY,South,KY,2017,-0.9889559996784654,-0.8918588524024863,-0.6945161328973573,-0.9982223758546009,1.1171771299051156,-0.25849503458939543,-0.4923853916325211,-0.4337329828824048,-0.4439481642708972,225.8,2129.1,2354.839455622561
KY,South,KY,2018,-0.6852124158297147,-0.7497816304407542,-0.9251295393852694,-0.9602415281888145,0.8608734940321333,-0.25747587139980416,-0.5023581395945423,-0.4605115469242378,-0.4684980534642212,217.9,2000.3,2218.126121206782
KY,South,KY,2019,-0.8308429012366499,-0.7058668527434907,-0.5606115742914727,-0.9754338672551289,1.1763241227988808,-0.2565216864491816,-0.5028908086251548,-0.48187508158140574,-0.48704593941921104,217.1,1897.4,2114.5236009887026
LA,South,LA,2000,,1.037218148861764,0.3045168974857624,2.625150491461432,1.1475089211326874,-0.25633099580644214,0.11083269281211248,0.12628725129791452,0.12462892403042451,681.14,4741.67,5422.80826748678
LA,South,LA,2001,,0.44259866435525486,0.21524719174850598,1.9921363636983234,1.1293098463961444,-0.25684994363388197,0.11787576110576549,0.10614353333075505,0.10819476905737041,687.01,4651.13,5338.142127409902
LA,South,LA,2002,,0.0868793975177339,-0.08932003959036891,2.270662579914091,1.271869265165732,-0.2543304270526062,0.08863814986992866,0.06378480082085312,0.06747959478106245,662.33,4435.73,5098.06038665556
LA,South,LA,2003,,0.16686361136285688,-0.05256192546326316,1.6882895823720314,1.0398310622748073,-0.2523272240458391,0.07005391924634007,0.04814722921443084,0.05135981075639801,646.35,4349.52,4995.86996873453
LA,South,LA,2004,,0.20299683077534658,-0.11557583539544518,2.270662579914091,1.0656130848182435,-0.25081238226303326,0.0636027054311453,0.06529163320262829,0.06528313460218207,640.0,4419.0,5059.084448990778
LA,South,LA,2005,,0.6993900877527562,-0.09457119875138398,3.0302795332298214,0.42409570035509847,-0.24833281851788025,0.005748930161852777,-0.09037611082190342,-0.07741232074779207,594.0,3683.0,4277.540062976001
LA,South,LA,2006,,0.8056848982574593,0.005200825307902528,2.270662579914091,0.47565974544197065,-0.28285031275926587,0.09535569820042962,-0.0682376337969654,-0.04574358415738126,697.7,3993.7,4691.391885008704
LA,South,LA,2007,,-0.015556525476897716,-0.028931709238695535,2.2200214496930424,0.30125194588343246,-0.2820547683740536,0.1367855116925061,-0.05028958587182119,-0.024432543024440218,729.5,4076.0,4805.455319616772
LA,South,LA,2008,,-0.4375784958965612,-0.1628362678445801,2.1693803194719936,0.5302569696516001,-0.2588866601918289,0.08526457934271671,-0.06867772452434101,-0.047534671271232856,664.4,3844.7,4509.096120802073
LA,South,LA,2009,,-0.7424306091922284,-0.14970836994204262,2.3466242752456643,0.6106362164046655,-0.2529503712114451,0.03415794512784808,-0.07198318857452082,-0.057536631181840665,620.0,3794.6,4414.551312132742
LA,South,LA,2010,,-0.5947404599431199,-0.29936640603097237,1.0046343243878744,0.5909205521067438,-0.24515488505119792,-0.04301987886310583,-0.09489182437236614,-0.08813402467181831,555.3,3644.8,4200.079069940376
LA,South,LA,2011,,-0.3761871036908751,-0.3308733609970627,0.017132285077425105,1.3962296091987767,-0.24083866162348155,-0.038137079415825385,-0.08017270297959728,-0.07472362184709105,555.3,3688.5,4243.867976906713
LA,South,LA,2012,,-0.6319261032219925,-0.4752802379249774,-0.38799675669096434,1.2582199591133247,-0.23684367070598242,-0.1141016017259399,-0.1092139073915244,-0.11045436200748404,496.3,3534.7,4030.9995319562618
LA,South,LA,2013,,-0.8280277503247292,-0.5645499436622339,-0.514599582243586,1.309784004200197,-0.23342850812811006,-0.09131520430529784,-0.09480093606997335,-0.09480613440540409,510.4,3582.0,4092.448983562752
LA,South,LA,2014,,-0.9395846801613481,-0.5671755232427416,-0.5652407124646347,1.1475089211326874,-0.22998641763138578,-0.08024752555812883,-0.11629841138329906,-0.11184834897600134,515.9,3467.2,3983.123216010359
LA,South,LA,2015,,-0.8045236173088378,-0.5829290007257868,-0.7424846682383051,1.2415374739381602,-0.22680570356438723,-0.043996438752561914,-0.1381259547421565,-0.12565585194606288,539.7,3353.4,3893.1223510530704
LA,South,LA,2016,,-0.9536169983797912,-0.6748242860435505,-0.6412024077962077,1.4159452734966984,-0.22454712437068206,-0.006443272094386873,-0.14825760866152093,-0.12916770635636315,565.0,3297.2,3862.183874761345
LA,South,LA,2017,,-0.8308342139684173,-0.7299614572342091,-0.7424846682383051,1.5630544609504218,-0.22481406200104026,-0.017836470804707905,-0.13294532150576757,-0.11751943542655688,557.0,3366.8,3923.8030259590855
LA,South,LA,2018,,-0.497566656280404,-0.7562172530392844,-0.6918435380172564,1.484191803758735,-0.22842050061119232,-0.040859610016733265,-0.15550475487863008,-0.14024514582725137,543.3,3283.4,3826.64941229996
LA,South,LA,2019,,-0.9413387199386535,-0.8192311629714655,-0.7931257984593538,1.801159022086861,-0.23001510171885847,-0.03426043258192394,-0.18422067483988827,-0.1641538837442543,549.3,3162.0,3711.285120398969
MA,Northeast,MA,2000,,0.5521008618813172,1.790157343456279,0.16182122856613584,-0.651166298662324,0.018819796148989987,0.104618220788301,-0.11290684262558924,-0.08307513427865315,476.13,2549.98,3026.115367271913
MA,Northeast,MA,2001,,0.7645401366240974,1.7232050641533367,-0.11308776406241461,-0.7315455454153894,0.023240511609642644,0.11518282322878051,-0.08813738842612316,-0.060179829024222135,479.47,2619.08,3098.551189910372
MA,Northeast,MA,2002,,1.0662850937428243,1.3586870990595397,-0.1999011301556406,-0.6602658360305955,0.030337920743130645,0.13145882138638199,-0.08491324548861058,-0.05511680217120975,484.41,2609.8,3094.215268954344
MA,Northeast,MA,2003,,0.7834837662189946,1.1950259718745688,-0.27586282548721364,-0.7012137541878175,0.03116053939457993,0.10361206817492201,-0.10277997230108757,-0.07445888841686818,469.36,2549.47,3018.828859664421
MA,Northeast,MA,2004,,0.2638870687589457,1.0536822711239138,-0.3409728500571335,-0.628417455241645,0.027349653487492326,0.08269001236142338,-0.13085010695587068,-0.10165611191242084,460.0,2468.0,2928.4815545569154
MA,Northeast,MA,2005,,0.23005915876805805,1.0239257025448283,-0.3445900736443512,-1.359413623826127,0.02608535842791745,0.07523264593284962,-0.163899963862806,-0.13127730087845163,457.0,2364.0,2820.5227182901394
MA,Northeast,MA,2006,,0.21246864557279554,0.7561165853330589,-0.4314034397375775,-1.4549587661929784,0.03171241538365933,0.06156080748046438,-0.15111819838946236,-0.12213572461606817,447.0,2391.0,2838.007187294213
MA,Northeast,MA,2007,,0.2544152539614974,0.6519685953062601,-0.4892790171330617,-1.2092712572496462,0.033550831234843446,0.03365486882115858,-0.1495252613001572,-0.1246589651228799,431.5,2391.5,2823.021959748859
MA,Northeast,MA,2008,,-0.10957305754046377,0.8677037175046294,-0.5182168058308038,-1.2411196380385967,0.04728406984932504,0.09449750920666519,-0.14073779753723345,-0.10855572693760439,456.8,2385.3,2842.0310242305645
MA,Northeast,MA,2009,,-0.4627364378453413,0.5998946002928602,-0.5507718181157636,-1.3351481908440694,0.05460026832348493,0.1018365047395473,-0.1606806045201562,-0.12477478599860241,457.1,2304.0,2761.016120663912
MA,Northeast,MA,2010,,-0.45055839024862093,0.44367261525266166,-0.49289624072027943,-1.2547689440910041,0.049021359657429375,0.11962173181721727,-0.1483293625844626,-0.11160843430486186,468.9,2356.8,2825.62673652796
MA,Northeast,MA,2011,,-0.554748353020558,0.6222120267271743,-0.5869440539879414,-0.9575173900607997,0.05371472029645777,0.045107252979325434,-0.17562455487147566,-0.14562668008850063,428.4,2258.7,2687.028958930927
